,country,egis_product,manufacturer,product,product_id,pack,pack_size,reimb_categ,reimbursment_per_unit,tablet_price_base,tablet_amount_base,product_units_base,lc_value_base,tablet_price_0p,tablet_amount_0p,product_units_0p,lc_value_0p,tablet_price_5p,tablet_amount_5p,product_units_5p,lc_value_5p,tablet_price_10p,tablet_amount_10p,product_units_10p,lc_value_10p,lc_value_w_reimb_0p,lc_value_w_reimb_5p,lc_value_w_reimb_10p,lc_value_abs_diff_5p,lc_value_perc_diff_5p,lc_value_abs_diff_10p,lc_value_perc_diff_10p
0,RU,DOPEGYT,VALENTA PHARMACEUT,ARTEZINE,RU70788,TABS 4MG 30,30,EDL,,10.323,543000,18100,7126650,10.323,664481,22149,6859208,10.839,664481,22149,7202168,11.355,620347,20678,7043991,,,,,,,
0,RU,DOPEGYT,SEVERNAYA ZVEZDA,MOXONIDINE-SZ,RU107751,FILM C.TABS .4MG 14,14,EDL,,8.968,2643914,188851,24370380,8.968,2401096,171507,21533126,9.416,2401096,171507,22609782,9.865,2408965,172069,23764071,,,,,,,
0,RU,DOPEGYT,CANONPHARMA PRODUC,MOXONIDINE CANON,RU122805,FILM C.TABS .4MG 14,14,EDL,,12.711,548912,39208,7490199,12.711,858477,61320,10912050,13.346,858477,61320,11457652,13.982,855675,61120,11964082,,,,,,,
0,RU,DOPEGYT,FARMZASCHITA,MOXONIDINE,RU93221,FILM C.TABS .2MG 28,28,EDL,,8.618,3752980,134035,32284975,8.618,2157325,77047,18591878,9.049,2158487,77089,19531985,9.48,2158487,77089,20462080,,,,,,,
0,RU,DOPEGYT,SEVERNAYA ZVEZDA,MOXONIDINE-SZ,RU107687,FILM C.TABS .2MG 14,14,EDL,,7.695,2571240,183660,19955003,7.695,2163292,154521,16647382,8.08,2163292,154521,17479751,8.465,2197285,156949,18599863,,,,,,,
0,RU,DOPEGYT,VERTEX ZAO RF,MOKSAREL,RU122296,FILM C.TABS .4MG 30,30,EDL,,14.113,6613650,220455,92350990,14.113,7123242,237441,100526930,14.818,7123242,237441,105553277,15.524,7123242,237441,110579623,,,,,,,
0,RU,DOPEGYT,ORGANIKA PHFO RF,CLOPHELIN,RU29655,TABS 150Y 50,50,EDL,,0.828,9337100,186742,7702047,0.828,2208172,44163,1828389,0.869,2208172,44163,1919809,0.911,2208172,44163,2011228,,,,,,,
0,RU,DOPEGYT,ABBOTT LABORATOR.,PHYSIOTENS,RU50415,FILM C.TABS .4MG 14,14,EDL,,33.274,5562312,397308,183069188,33.274,8592302,613736,285903566,34.938,8592302,613736,300198744,36.602,8592302,613736,314493922,,,,,,,
0,RU,DOPEGYT,SEVERNAYA ZVEZDA,MOXONIDINE-SZ,RU152170,FILM C.TABS .4MG 90,90,EDL,,7.239,19446120,216068,139593062,7.239,21979499,244217,159110045,7.601,21979499,244217,167065547,7.963,21979499,244217,175021050,,,,,,,
0,RU,DOPEGYT,ABBOTT LABORATOR.,PHYSIOTENS,RU78051,FILM C.TABS .2MG 28,28,EDL,,21.683,29983968,1070856,642708799,21.683,21948668,783881,475904967,22.767,22121198,790043,503628160,23.851,22121198,790043,527610454,,,,,,,
0,RU,DOPEGYT,VERTEX ZAO RF,MOKSAREL,RU122377,FILM C.TABS .2MG 30,30,EDL,,8.652,8982060,299402,77296859,8.652,7979912,265997,69039781,9.084,7984209,266140,72530809,9.517,7984209,266140,75984657,,,,,,,
0,RU,DOPEGYT,CANONPHARMA PRODUC,MOXONIDINE CANON,RU122529,FILM C.TABS .2MG 14,14,EDL,,7.975,757918,54137,6491869,7.975,704762,50340,5620182,8.373,708539,50610,5932818,8.772,739797,52843,6489531,,,,,,,
0,RU,DOPEGYT,ATOLL OOO RF,DOXAZOSIN,RU132763,TABS 2MG 30,30,EDL,,7.08,3389850,112995,23403504,7.08,3923348,130778,27777071,7.434,3945479,131516,29330443,7.788,3998988,133300,31143852,,,,,,,
0,RU,DOPEGYT,CANONPHARMA PRODUC,MOXONIDINE CANON,RU122951,FILM C.TABS .2MG 28,28,EDL,,5.102,38799964,1385713,194311795,5.102,26846395,958800,136974215,5.357,26846395,958800,143822926,5.612,26846395,958800,150671636,,,,,,,
0,RU,DOPEGYT,SEVERNAYA ZVEZDA,MOXONIDINE-SZ,RU129299,FILM C.TABS .4MG 60,60,EDL,,7.566,45553560,759226,353400816,7.566,42176326,702939,319126678,7.945,42176326,702939,335083012,8.323,42451799,707530,353332148,,,,,,,
0,RU,DOPEGYT,SEVERNAYA ZVEZDA,MOXONIDINE-SZ,RU123622,FILM C.TABS .2MG 30,30,EDL,,6.232,3086610,102887,18749467,6.232,4390924,146364,27364583,6.544,4390924,146364,28732812,6.855,5256103,175203,36032093,,,,,,,
0,RU,DOPEGYT,ATOLL OOO RF,DOXAZOSIN,RU134519,TABS 4MG 30,30,EDL,,9.466,6834090,227803,62507517,9.466,3614220,120474,34211790,9.939,3626066,120869,36040115,10.412,3645510,121517,37958774,,,,,,,
0,RU,DOPEGYT,AKRIKHIN RF,MOXONIDINE-AKRIKHI,RU165716,FILM C.TABS .4MG 30,30,EDL,,9.42,2736840,91228,25323507,9.42,8626522,287551,81264613,9.891,8654795,288493,85607505,10.362,8669091,288970,89832198,,,,,,,
0,RU,DOPEGYT,VIATRIS,CARDURA,RU30537,TABS 4MG 30,30,EDL,,23.138,2099580,69986,49135315,23.138,1634636,54488,37822330,24.295,1626731,54224,39521390,25.452,1448676,48289,36871524,,,,,,,
0,RU,DOPEGYT,OBOLENSK FP,DOXAZOSIN-FPO,RU71761,TABS 2MG 30,30,EDL,,5.542,5156400,171880,29080769,5.542,1961206,65374,10869261,5.819,1961206,65374,11412724,6.096,1961206,65374,11956187,,,,,,,
0,RU,DOPEGYT,SEVERNAYA ZVEZDA,MOXONIDINE-SZ,RU152439,FILM C.TABS .2MG 90,90,EDL,,4.825,17183610,190929,81151971,4.825,20385242,226503,98368062,5.067,20385242,226503,103286465,5.308,20385242,226503,108204869,,,,,,,
0,RU,DOPEGYT,SANDOZ,MOXONITEX,RU102454,FILM C.TABS .4MG 28,28,EDL,,13.636,5026868,179531,68877839,13.636,3124873,111603,42611375,14.318,3081608,110057,44122481,15.0,3081608,110057,46223551,,,,,,,
0,RU,DOPEGYT,IRBITSK HFZ RF,MOXONIDINE AVEXIMA,RU163519,FILM C.TABS .4MG 30,30,EDL,,10.962,2289390,76313,24094785,10.962,1948330,64944,21356819,11.51,1815875,60529,20900145,12.058,1815875,60529,21895390,,,,,,,
0,RU,DOPEGYT,SEVERNAYA ZVEZDA,MOXONIDINE-SZ,RU128664,FILM C.TABS .2MG 60,60,EDL,,4.74,51157380,852623,258151678,4.74,51376269,856271,243540764,4.977,51376269,856271,255717802,5.214,51376269,856271,267894840,,,,,,,
0,RU,DOPEGYT,IRBITSK HFZ RF,MOXONIDINE AVEXIMA,RU163728,FILM C.TABS .4MG 60,60,EDL,,7.451,3592920,59882,27706843,7.451,4237927,70632,31575270,7.823,4301019,71684,33647617,8.196,4799092,79985,39331942,,,,,,,
0,RU,DOPEGYT,FARMZASCHITA,MOXONIDINE,RU88515,FILM C.TABS .2MG 14,14,EDL,,9.762,645946,46139,6235450,9.762,549355,39240,5362999,10.25,551106,39365,5649101,10.739,551106,39365,5918106,,,,,,,
0,RU,DOPEGYT,CANONPHARMA PRODUC,MOXONIDINE CANON,RU161219,FILM C.TABS .2MG 60,60,EDL,,4.434,12293400,204890,58271301,4.434,14279925,237999,63313039,4.655,14208703,236812,66147126,4.877,14171225,236187,69114205,,,,,,,
0,RU,DOPEGYT,SEVERNAYA ZVEZDA,MOXONIDINE-SZ,RU107689,FILM C.TABS .2MG 28,28,EDL,,6.511,54984244,1963723,370701243,6.511,7654737,273383,49838603,6.836,9163010,327250,62641628,7.162,9163010,327250,65624563,,,,,,,
0,RU,DOPEGYT,ACTAVIS,TENZOTRAN,RU102793,FILM C.TABS .2MG 28,28,EDL,,13.019,464968,16606,6130541,13.019,1805078,64467,23499948,13.67,1805078,64467,24674945,14.321,1752166,62577,25092203,,,,,,,
0,RU,DOPEGYT,VALENTA PHARMACEUT,ARTEZINE,RU66985,TABS 2MG 30,30,EDL,,8.519,629220,20974,6998610,8.519,1080203,36007,9202726,8.945,1084453,36148,9700886,9.371,1085037,36168,10168306,,,,,,,
0,RU,DOPEGYT,OBOLENSK FP,DOXAZOSIN-FPO,RU91791,TABS 4MG 30,30,EDL,,9.321,6051570,201719,55330897,9.321,4074229,135808,37974561,9.787,4074229,135808,39873289,10.253,4087583,136253,41908925,,,,,,,
0,RU,DOPEGYT,ATOLL OOO RF,MOXONIDINE,RU127646,FILM C.TABS .4MG 14,14,EDL,,14.466,2707866,193419,35236796,14.466,2122052,151575,30697998,15.189,2122052,151575,32232898,15.913,2122052,151575,33767798,,,,,,,
0,RU,DOPEGYT,FARMAMED OOO,VEGETROX,RU155343,TABS 15MG 10,10,non EDL,,16.656,123430,12343,2241781,16.656,220150,22015,3666801,17.489,220150,22015,3850141,18.322,220150,22015,4033481,,,,,,,
0,RU,DOPEGYT,UNIDENTIFIED MANUF,CLOPHELIN,RU32903,TABS 150Y 50,50,EDL,,0.802,2155100,43102,1746492,0.802,1625903,32518,1303721,0.842,1717449,34349,1445984,0.882,1717449,34349,1514840,,,,,,,
0,RU,DOPEGYT,IRBITSK HFZ RF,MOXONIDINE AVEXIMA,RU163839,FILM C.TABS .2MG 30,30,EDL,,7.561,2367780,78926,17173498,7.561,2111659,70389,15965926,7.939,2375758,79192,18860873,8.317,2391275,79709,19888066,,,,,,,
0,RU,DOPEGYT,CANONPHARMA PRODUC,MOXONIDINE CANON,RU122952,FILM C.TABS .4MG 28,28,EDL,,8.374,29886864,1067388,249377098,8.374,20989399,749621,175774608,8.793,21172252,756152,186171198,9.212,21172252,756152,195036494,,,,,,,
0,HU,PIRACETAM-F (default),U.C.B.,NOOTROPIL,HU943,A.IV 3G 12 15ML,12,25%,541.8,135.538,249264,20772,33784619,135.538,287315,23943,38941940,142.314,287315,23943,40889037,149.091,287315,23943,42836134,51914257.4,53861354.4,55808451.4,1947097.0,3.7506016603446595,3894194.0,7.501203320689319
0,RU,VELAXIN CORE,EGIS,VELAXIN,RU72397,TABS 37.5MG 28,28,non EDL,,32.707,1420356,50727,47969178,32.707,777895,27782,25442567,34.342,777895,27782,26714695,35.978,777895,27782,27986823,,,,,,,
0,RU,VELAXIN CORE,PLIVA,VELAFAX,RU73385,TABS 37.5MG 28,28,non EDL,,25.051,445172,15899,11998881,25.051,540125,19290,13530630,26.303,540125,19290,14207161,27.556,540125,19290,14883693,,,,,,,
0,RU,VELAXIN CORE,EGIS,VELAXIN,RU72398,TABS 75MG 28,28,non EDL,,42.07,3581760,127920,162979114,42.07,1123947,40141,47284871,44.174,1123947,40141,49649114,46.277,893307,31904,41339975,,,,,,,
0,RU,VELAXIN CORE,ORGANIKA PHFO RF,VENLAFAXINE ORGAN,RU136849,FILM C.TABS 75MG 30,30,non EDL,,11.954,3453630,115121,40945847,11.954,3433331,114444,41041912,12.552,3223683,107456,40462575,13.149,3223683,107456,42389365,,,,,,,
0,RU,VELAXIN CORE,EGIS,VELAXIN,RU76618,CAPS L.A 150MG 28,28,non EDL,,75.95,923720,32990,73187951,75.95,669686,23917,50862662,79.748,669686,23917,53405795,83.545,669686,23917,55948928,,,,,,,
0,RU,VELAXIN CORE,ORGANIKA PHFO RF,VENLAFAXINE ORGAN,RU136850,FILM C.TABS 37.5MG 30,30,non EDL,,10.146,901920,30064,8716088,10.146,983504,32783,9978503,10.653,983504,32783,10477429,11.16,976797,32560,10901499,,,,,,,
0,RU,VELAXIN CORE,PLIVA,VELAFAX,RU73386,TABS 75MG 28,28,non EDL,,33.677,1426936,50962,50250677,33.677,2125202,75900,71570291,35.361,2125202,75900,75148806,37.045,2125202,75900,78727320,,,,,,,
0,RU,VELAXIN CORE,EGIS,VELAXIN,RU81760,CAPS L.A 75MG 28,28,non EDL,,47.673,1996288,71296,100673740,47.673,978261,34938,46636915,50.057,978261,34938,48968761,52.441,978261,34938,51300607,,,,,,,
0,RU,VELAXIN CORE,ALSI PHARMA RF,VENLAFAXINE,RU106316,TABS 75MG 30,30,non EDL,,10.027,887880,29596,10028374,10.027,1249413,41647,12528113,10.529,1249413,41647,13154519,11.03,1249413,41647,13780925,,,,,,,
0,HU,LETROZOLE-A (default),MENSANA PHARMA,FAMOS,HU2965,FILM TABS 2.5MG 90,90,0%,0.0,167.312,1298430,14427,217242487,167.312,1400298,15559,234286275,175.677,1401495,15572,246210773,184.043,1401495,15572,257935095,234286275.0,246210773.0,257935095.0,11924498.0,5.089712574925697,23648820.0,10.093984378726411
0,HU,LETROZOLE-A (default),PHACE KFT.,LETROZOL PHACE,HU2966,FILM TABS 2.5MG 90,90,0%,0.0,167.3,2815470,31283,471028131,167.3,3075416,34171,514517127,175.665,2734082,30379,480282458,184.03,2734082,30379,503153051,514517127.0,480282458.0,503153051.0,-34234669.0,-6.65374721335564,-11364076.0,-2.2086876031242397
0,HU,CLOPIDOGREL-A (default),EXTRACTUM PHARMA,CLOPIDEP,HU3752,FILM TABS 75MG 28,28,0%,0.0,30.0,1372056,49002,41161680,30.0,1565292,55903,46958747,31.5,1565292,55903,49306685,33.0,1567870,55995,51739697,46958747.0,49306685.0,51739697.0,2347938.0,5.000001384193663,4780950.0,10.181170294002948
0,HU,CLOPIDOGREL-A (default),PHARMASWISS KFT.,KERBERAN,HU3755,FILM TABS 75MG 28,28,0%,0.0,35.925,3208772,114599,115275134,35.925,4471731,159705,160646924,37.721,4506670,160953,169997243,39.518,4506670,160953,178092350,160646924.0,169997243.0,178092350.0,9350319.0,5.820415833172131,17445426.0,10.85948337236759
0,HU,CLOPIDOGREL-A (default),ZENTIVA,TROMBEX,HU3763,FILM TABS 75MG 30 BUBF,30,0%,0.0,36.785,10048890,334963,369648419,36.785,10670599,355687,392517996,38.624,10670599,355687,412143896,40.463,8918033,297268,360854833,392517996.0,412143896.0,360854833.0,19625900.0,5.000000050953078,-31663163.0,-8.066678043469883
0,HU,CLOPIDOGREL-A (default),APX HUNGARY KFT.,PLAGREL,HU3756,FILM TABS 75MG 28,28,0%,0.0,42.75,2630768,93956,112465332,42.75,2587552,92413,110617829,44.888,2161058,77181,97004496,47.025,2161058,77181,101623758,110617829.0,97004496.0,101623758.0,-13613333.0,-12.306635488208686,-8994071.0,-8.130760729357652
0,HU,CLOPIDOGREL-A (default),ACTAVIS,CLOPIDOGREL ACTAVI,HU3758,FILM TABS 75MG 28 BUBF,28,0%,0.0,27.0,7473592,266914,201786984,27.0,5580706,199311,150679064,28.35,5580706,199311,158213017,29.7,5481313,195761,162794986,150679064.0,158213017.0,162794986.0,7533953.0,4.999999867267559,12115922.0,8.040879521258509
0,HU,CLOPIDOGREL-A (default),PHARMA REGIST KFT,KARDOGREL,HU3754,FILM TABS 75MG 28,28,0%,0.0,26.963,4659004,166393,125618395,26.963,4899412,174979,132100401,28.311,4899412,174979,138705421,29.659,4762554,170091,141251398,132100401.0,138705421.0,141251398.0,6605020.0,4.999999962150001,9150997.0,6.92730448259578
0,HU,CLOPIDOGREL-A (default),KRKA,ZYLLT,HU3761,FILM TABS 75MG 30,30,0%,0.0,29.155,26200890,873363,763886948,29.155,29877522,995917,871079168,30.613,29361801,978727,898845462,32.07,29361801,978727,941647627,871079168.0,898845462.0,941647627.0,27766294.0,3.187574105778638,70568459.0,8.101268127215734
0,RU,EGIPRES EXTENDED,EGIS,EGIPRES,RU120246,CAPS 10MG/ 10MG 30,30,non EDL,,22.858,2239980,74666,51301887,22.858,2309381,76979,52786997,24.001,2309381,76979,55426347,25.143,2309381,76979,58065697,,,,,,,
0,RU,EGIPRES EXTENDED,EGIS,EGIPRES,RU120248,CAPS 10MG 5MG 30,30,non EDL,,21.448,2295120,76504,49455962,21.448,2742285,91409,58815220,22.52,2742285,91409,61755981,23.592,2742285,91409,64696742,,,,,,,
0,RU,EGIPRES EXTENDED,MICRO LABS,EKVACARD,RU99571,TABS 5MG/ 5MG 30,30,non EDL,,12.661,796890,26563,9723639,12.661,958029,31934,12129343,13.294,1032745,34425,13729062,13.927,1045938,34865,14566566,,,,,,,
0,RU,EGIPRES EXTENDED,GEDEON RICHTER AO,EKVATOR,RU73359,TABS 10MG/ 5MG 30,30,non EDL,,21.695,24881730,829391,546432175,21.695,23086616,769554,500871654,22.78,23086616,769554,525915236,23.865,23086616,769554,550958819,,,,,,,
0,RU,EGIPRES EXTENDED,SERVIER,PRESTANCE,RU90055,TABS 10MG/ 10MG 30,30,non EDL,,28.023,27890640,929688,783209494,28.023,27702528,923418,776311045,29.424,25843421,861447,760423756,30.825,25843421,861447,796634411,,,,,,,
0,RU,EGIPRES EXTENDED,BERLIN-CH-MENARINI,LERKAMEN DUO,RU100816,F.C.TAB 10MG 10MG 28,28,non EDL,,19.995,997024,35608,20188793,19.995,508722,18169,10172140,20.995,512339,18298,10756678,21.995,519717,18561,11431176,,,,,,,
0,RU,EGIPRES EXTENDED,KRKA RUS,DALNEVA,RU136868,TABS 10MG/ 8MG 90,90,non EDL,,12.64,4544550,50495,58999772,12.64,3287673,36530,41555601,13.272,3473563,38595,46100481,13.904,3473563,38595,48295741,,,,,,,
0,RU,EGIPRES EXTENDED,GEDEON RICHTER AO,EKVATOR,RU90662,TABS 20MG/ 10MG 30,30,non EDL,,28.035,6955050,231835,195977959,28.035,6044285,201476,169452538,29.437,5951101,198370,175182093,30.839,5951101,198370,183524097,,,,,,,
0,RU,EGIPRES EXTENDED,KRKA RUS,DALNEVA,RU105457,TABS 5MG/ 4MG 30,30,non EDL,,14.712,9731940,324398,143421241,14.712,7975614,265854,117336300,15.447,6924101,230803,106959892,16.183,6924101,230803,112053221,,,,,,,
0,RU,EGIPRES EXTENDED,GEDEON RICHTER AO,EKVATOR,RU100854,TABS 20MG/ 5MG 30,30,non EDL,,25.98,1587420,52914,41719029,25.98,2344760,78159,60915710,27.278,2377210,79240,64846672,28.577,2377210,79240,67934609,,,,,,,
0,RU,EGIPRES EXTENDED,SERVIER,PRESTANCE,RU90052,TABS 10MG/ 5MG 30,30,non EDL,,27.333,13851960,461732,381590724,27.333,13034617,434487,356277700,28.7,12060462,402015,346133471,30.067,12060462,402015,362616017,,,,,,,
0,RU,EGIPRES EXTENDED,KRKA RUS,DALNEVA,RU105456,TABS 10MG/ 4MG 30,30,non EDL,,16.903,1704780,56826,29129981,16.903,1437917,47931,24305521,17.748,1413589,47120,25089010,18.594,1413589,47120,26283725,,,,,,,
0,RU,EGIPRES EXTENDED,KRKA RUS,DALNEVA,RU105458,TABS 8MG/ 5MG 30,30,non EDL,,18.986,4258260,141942,80863339,18.986,5688000,189600,107990726,19.935,4875770,162526,97198460,20.884,4957765,165259,103539361,,,,,,,
0,RU,EGIPRES EXTENDED,KRKA RUS,DALNEVA,RU136869,TABS 8MG/ 5MG 90,90,non EDL,,12.54,3737340,41526,46664600,12.54,4257372,47304,53389044,13.167,4498090,49979,59228128,13.794,4498090,49979,62048515,,,,,,,
0,RU,EGIPRES EXTENDED,SERVIER,PRESTANCE,RU90053,TABS 10MG 5MG 30,30,non EDL,,27.744,7689810,256327,216631192,27.744,10558886,351963,292943334,29.131,10264444,342148,299013117,30.518,10264444,342148,313251837,,,,,,,
0,RU,EGIPRES EXTENDED,SERVIER,PRESTANCE,RU90054,TABS 5MG/ 5MG 30,30,non EDL,,21.928,44121540,1470718,973512669,21.928,39694925,1323164,870428993,23.024,36560843,1218695,841790178,24.121,32193337,1073111,776527861,,,,,,,
0,RU,EGIPRES EXTENDED,EGIS,EGIPRES,RU120247,CAPS 10MG/ 5MG 30,30,non EDL,,21.286,680820,22694,13933646,21.286,509071,16969,10836225,22.351,545018,18167,12181484,23.415,550922,18364,12899781,,,,,,,
0,RU,EGIPRES EXTENDED,KRKA RUS,DALNEVA,RU136748,TABS 5MG/ 4MG 90,90,non EDL,,9.95,7727490,85861,77865371,9.95,3862352,42915,38432142,10.448,3507662,38974,36647956,10.945,3367428,37416,36858171,,,,,,,
0,RU,EGIPRES EXTENDED,KRKA RUS,DALNEVA,RU105621,TABS 10MG/ 8MG 30,30,non EDL,,19.498,4957620,165254,96201178,19.498,3125981,104199,60950560,20.473,2594862,86495,53124506,21.448,2594862,86495,55654244,,,,,,,
0,RU,EGIPRES EXTENDED,EGIS,EGIPRES,RU120249,CAPS 5MG/ 5MG 30,30,non EDL,,18.181,5102580,170086,94408707,18.181,5479729,182658,99629560,19.091,5436916,181231,103793709,20.0,4083889,136130,81676237,,,,,,,
0,HU,CHLOROPYRAMINE-A (default),EGIS,SUPRASTIN,HU5649,TABS 25MG 20,20,Not reimbursed,0.0,43.575,1223100,61155,53296582,43.575,1316161,65808,57351715,45.754,1316161,65808,60219300,47.933,1316161,65808,63086886,57351715.0,60219300.0,63086886.0,2867585.0,4.999998692279735,5735171.0,9.99999912818649
0,HU,HYDROCHLOROTHIAZIDE + VALSARTAN-A (default),SANDOZ,VALSARTAN HCT SAND,HU2384,F TA 80/12.5 28,28,Molecule fix,473.55,13.875,1800596,64307,24983270,13.875,2026397,72371,28116257,14.569,2353319,84047,34284909,15.263,2348201,83864,35839420,62387544.050000004,74085365.85,75553217.2,11697821.79999999,18.75025211863583,13165673.149999999,21.103047652346234
0,HU,HYDROCHLOROTHIAZIDE + VALSARTAN-A (default),NOVARTIS PHARMA,DIOVAN HCT,HU2393,F TA160/12.5 28 PE,28,Not reimbursed,0.0,123.262,466480,16660,55388989,123.262,450768,16099,55562820,129.426,450768,16099,58340961,135.589,450768,16099,61119102,55562820.0,58340961.0,61119102.0,2778141.0,5.0,5556282.0,10.0
0,HU,HYDROCHLOROTHIAZIDE + VALSARTAN-A (default),SANDOZ,VALSARTAN HCT SAND,HU2401,F TAB 160/25 28,28,55%,672.0,20.025,2917208,104186,58417090,20.025,3210733,114669,64294926,21.026,3210733,114669,67509672,22.028,3242617,115808,71426749,141352494.0,144567240.0,149249725.0,3214746.0,2.274276108633782,7897231.0,5.586906022330247
0,HU,HYDROCHLOROTHIAZIDE + VALSARTAN-A (default),NOVARTIS PHARMA,DIOVAN HCT,HU2383,F TA 80/12.5 28,28,Not reimbursed,0.0,123.262,455952,16284,54140994,123.262,453640,16201,55916797,129.426,453640,16201,58712637,135.589,453640,16201,61508476,55916797.0,58712637.0,61508476.0,2795840.0,5.000000268255709,5591679.0,9.999998748140026
0,HU,HYDROCHLOROTHIAZIDE + VALSARTAN-A (default),NOVARTIS PHARMA,DIOVAN HCT,HU2400,F TAB 160/25 28,28,Not reimbursed,0.0,122.362,337708,12061,39848764,122.362,381388,13621,46667545,128.481,384055,13716,49343678,134.599,384055,13716,51693376,46667545.0,49343678.0,51693376.0,2676133.0,5.734462783504039,5025831.0,10.76943516098822
0,HU,HYDROCHLOROTHIAZIDE + VALSARTAN-A (default),KRKA,CO-VALSACOR,HU2403,F TAB 160/25 30,30,Molecule fix,618.45,38.01,3819570,127319,145181856,38.01,3981490,132716,151336443,39.91,3960444,132015,158063320,41.811,3960444,132015,165590145,233414653.2,239707996.75,247234821.75,6293343.550000012,2.6962075703994457,13820168.550000012,5.9208658756133365
0,HU,HYDROCHLOROTHIAZIDE + VALSARTAN-A (default),KRKA,CO-VALSACOR,HU2394,F TA160/12.5 30,30,55%,628.95,47.95,7036380,234546,337394421,47.95,5043697,168123,241845291,50.348,3382484,112749,170299615,52.745,3382484,112749,178409120,347586251.85,241213098.55,249322603.55,-106373153.30000001,-30.603383400188417,-98263648.30000001,-28.27029198565812
0,HU,HYDROCHLOROTHIAZIDE + VALSARTAN-A (default),SANDOZ,VALSARTAN HCT SAND,HU2392,F TA160/12.5 28,28,55%,586.95,33.225,2497320,89190,82973457,33.225,2857067,102038,94926045,34.886,2857067,102038,99672347,36.548,2857067,102038,104418650,154817249.1,159563551.1,164309854.1,4746302.0,3.0657449525758307,9492605.0,6.131490551074519
0,HU,HYDROCHLOROTHIAZIDE + VALSARTAN-A (default),KRKA,CO-VALSACOR,HU2386,F TA 80/12.5 30,30,Molecule fix,431.55,25.865,4624800,154160,119620452,25.865,4322577,144086,111803442,27.158,4329917,144331,117592979,28.452,4329917,144331,123192645,173983755.3,179879022.05,185478688.05,5895266.75,3.3884006813364826,11494932.75,6.606900012118546
0,HU,ATORVASTATIN-A (default),GEDEON RICHTER,ATORVOX,HU2739,FILM TABS 10MG 30,30,Therapy fix,140.7,26.11,656640,21888,17144870,26.11,679398,22647,17739070,27.416,694344,23145,19035791,28.721,694344,23145,19942257,20925502.9,22292292.5,23198758.5,1366789.6000000015,6.531692961128316,2273255.6000000015,10.863564956424545
0,HU,ATORVASTATIN-A (default),TEVA,ATORVASTATIN-TEVA,HU3389,FILM TABS 40MG 30,30,Therapy fix,1648.5,13.72,13521210,450707,185511001,13.72,13045490,434850,178984128,14.406,8380240,279341,120725735,15.092,6294053,209802,94989843,895834353.0,581219373.5,440848440.0,-314614979.5,-35.119771690648705,-454985913.0,-50.78906736232296
0,HU,ATORVASTATIN-A (default),RIVOPHARM,ATORVA-TEVA,HU3049,FILM TABS 20MG 30,30,Molecule fix,331.8,2.975,6435360,214512,19145196,2.975,6434301,214477,19142045,3.124,6434301,214477,20099148,3.273,3038913,101297,9944841,90305513.60000001,91262616.60000001,43555185.6,957103.0,1.0598500156251809,-46750328.00000001,-51.76907382098096
0,HU,ATORVASTATIN-A (default),GEDEON RICHTER,ATORVOX,HU3050,FILM TABS 20MG 30,30,80%,282.45,12.635,2085810,69527,26354209,12.635,1985757,66192,25090036,13.267,1909214,63640,25329058,13.898,1495353,49845,20783159,43785966.4,43304176.0,34861879.25,-481790.3999999985,-1.1003306301354092,-8924087.149999999,-20.38115835671038
0,HU,ATORVASTATIN-A (default),KRKA,ATORIS,HU2734,FILM TABS 10MG 30,30,Therapy fix,140.7,39.27,1041300,34710,40891851,39.27,1115622,37187,43810458,41.233,1115622,37187,46000981,43.197,1115622,37187,48191504,49042668.9,51233191.9,53423714.9,2190523.0,4.46656564402432,4381046.0,8.93313128804864
